pk_localizacao,pk_data,pk_juridica,pk_empresa_info,cd_cnpj,fl_matriz,nm_razao_social,faixa_de_veiculos,vl_latitude,vl_longitude,qt_filial,vl_total_veiculos,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados
5839,5353,3,40,12449890000100,1,HUMBERTO PINTO DE ALMEIDA ME,,"-3,7513544","-38,592339",1,0,0,0,0
5841,5840,3,8,32836587000160,1,MARIA CELDA MOTA FONTES ME,,"-10,9088472","-37,069305",0,0,0,0,0
5842,4920,3,672,15326615000180,1,SAULO RANGEL FARIAS SOARES MEI,,"-14,850671","-42,4299235",0,0,0,0,0
5844,5843,3,47,04758045000180,1,MOACIR F DE OLIVEIRA LENCOIS PAULISTA ME,,"-22,5968277","-48,8118612",0,0,0,0,0
5846,5845,11,12,28107308000150,1,DIMENSIONAL COMERCIO DE MOVEIS LTDA,,"-21,6465649","-41,7490801",0,0,0,0,0
5848,5847,15,12,09192157000130,1,PATRICIA L SALVINI TABOADA ME,,"-22,4642407","-43,1592137",0,0,0,0,0
5850,5849,15,12,06214127000190,1,JOSE IVANI GONCALVES NUNES ME,,"-21,1337863","-42,389467",0,0,0,0,0
5852,5851,137,12,06908697000180,1,ELEICOES 2004 PAULO HENRIQUE PALACIO E SOUSA VEREADOR,,"-2,5176989","-45,0797821",0,0,0,0,0
5854,5853,11,12,63490437000170,1,PIMENTEL ENGENHARIA E SERVICOS LTDA,,"-3,7352632","-38,542985",0,0,0,0,0
5856,5855,174,12,01207259000170,1,BRAZ SERVICE SERVICOS GERAIS A EMPRESAS LTDA,,"-23,5734029","-46,6660498",0,0,0,0,0
5858,5857,11,12,00702598000160,1,CASA LAGOA RESTAURANTE LTDA ME,,"-19,8596231","-43,9668267",0,0,0,0,0
5859,3739,11,12,10171625000170,1,LOCADORA SPACE VIDEO LTDA ME,,"-24,9190148","-53,4216569",0,0,0,0,0
5860,1860,15,12,20846341000190,1,ANTONIO RIBEIRO DE CARVALHO,,"-19,4963614","-42,6323343",0,0,0,0,0
5862,5861,11,12,07539339000100,1,PHD MONTAGEM LTDA ME,,"-30,029976","-51,204865",0,0,0,0,0
5863,216,75,12,10129844000190,1,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL UNICO MG DEM,,"-21,7731635","-45,9671162",0,0,0,0,0
5865,5864,11,12,11844957000130,1,SHAMASH PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS LTDA,,"-3,0803355","-60,0127599",0,0,0,0,0
5867,5866,11,12,10624378000110,1,PRINSFORM MANDI MOVEIS LTDA ME,,"-25,7788892","-49,3260553",0,0,0,0,0
5869,5868,11,12,42080150000100,1,DUFLEX COMERCIO E REPRESENTACOES LTDA,,"-12,9779822","-38,4906855",0,0,0,0,0
5871,5870,11,12,52514486000180,1,PERESMAQ EQUIPAMENTOS INDUSTRIAIS LTDA,,"-23,5218591","-46,5908509",0,0,0,0,0
5873,5872,15,12,87071395000100,1,NESSY JANE MUNHOS MENEZES,,"-32,04002","-52,1095186",0,0,0,0,0
5874,1716,3,157,12076168000160,1,JOSE BORGES MEI,,"-28,9356371","-49,4863711",0,0,0,0,0
5875,4380,3,4,14400578000140,1,VANIO WARMELING MEI,,"-28,2804668","-49,1617783",0,0,0,0,0
5876,3762,284,50,04120652000110,1,CONDOMINIO DO EDIFICIO LOURDINHA DIAS,,"-19,9375297","-43,9571766",0,0,0,0,0
5878,5877,3,840,12126951000190,1,DIEGO ADRIANO DE CAMPOS BRITO MEI,,"2,8328097","-60,6580064",0,0,0,0,0
5879,1046,7,68,72220601000110,1,INDUSTRIA DE CALCADOS VINIPAM LTDA ME,0 a 5,"-29,6788818","-51,1012051",0,1,0,1,0
5881,5880,7,883,27335371000180,1,BAR TELA LTDA ME,,"-20,8493678","-41,113221",0,0,0,0,0
5882,1699,3,32,12213509000100,1,DIEGO LIMA SANTANA MEI,,"-7,1805702","-34,8359509",0,0,0,0,0
5884,5883,3,8,67126383000110,1,ANTONIO APARECIDO MORAES ME,,"-22,7378203","-47,3337008",0,0,0,0,0
5885,1485,7,43,01085672000100,1,TORNOFER EPP LTDA,0 a 5,"-21,7797345","-46,607144",0,2,0,0,2
5887,5886,3,43,84512300000140,1,EMANUEL SOUZA PEREIRA ME,,"-3,1190275","-60,0217314",0,0,0,0,0
5888,5724,56,8,16597261000170,1,CLUBE DE XADREZ IGREJINHENSE CLEBERT IVO FETTER CXI,,"-29,5674474","-50,7952633",0,0,0,0,0
5889,241,3,4,14891094000140,1,JOSE DOUGLAS SILVA DE OLIVEIRA MEI,,"-22,226484","-50,8833113",0,0,0,0,0
5891,5890,3,130,53340428000140,1,FATIMA APARECIDA BAPTISTIOLLI ME,,"-21,7963508","-50,8761447",0,0,0,0,0
5892,274,7,40,11606799000180,1,ROCHA E RODRIGUES LTDA ME,,"-31,7649732","-52,3412173",0,0,0,0,0
5893,3230,7,104,10530380000120,1,M R CONSTRUCOES COMERCIO E SERVICOS LTDA,0 a 5,"2,817348","-60,668346",3,1,0,1,0
5895,5894,3,32,14880213000160,1,MARIA DA PAZ BARBOSA DE OLIVEIRA MEI,,"-23,6101645","-46,691672",0,0,0,0,0
5896,2172,3,53,09556417000100,1,ELOI BUCHE ME,,"-27,8645615","-54,4850936",0,0,0,0,0
5898,5897,101,8,10775080000100,1,LUZIA APARECIDA MARTINS VIEIRA,,"-21,1753067","-49,5685307",0,0,0,0,0
5900,5899,7,104,11038209000160,1,KVA SERVICOS ELETRICOS LTDA ME,,"-20,3742366","-40,3182717",0,0,0,0,0
5902,5901,15,4298,11518374000110,1,SUZANA DOS SANTOS NASCIMENTO LOUVORES MEI,,"-12,9474215","-38,4587311",0,0,0,0,0
5903,1078,3,32,15708255000180,1,PAULO CESAR VILLANOVA DA SILVA MEI,,"-22,9292181","-43,9419631",0,0,0,0,0
5905,5904,56,883,11435388000170,1,ASSOCIACAO COMUNITARIA ARIRI INDEPENDENCIA ACAI,,"-1,3590094","-48,4396135",0,0,0,0,0
5906,168,3,32,12716583000130,1,VALDEMIRO DOS SANTOS MEI,,"-12,8820575","-38,3148204",0,0,0,0,0
5907,2049,7,104,10805716000110,1,COMERCIAL ELETRICA IDEAL LTDA ME,,"-18,9478882","-48,3142884",0,0,0,0,0
5909,5908,7,43,13457459000160,1,ESPACO PLAY BUFFET E EVENTOS EPP LTDA,0 a 5,"-23,5423238","-46,7775689",0,0,0,0,0
5910,1718,3,157,11597262000100,1,JOSE PEREIRA LINO MEI,,"-23,5406972","-46,6425805",0,0,0,0,0
5912,5911,7,40,04708390000100,1,DROGARIA LESSA LTDA ME,,"-8,0908642","-34,9348449",0,0,0,0,0
5913,2330,15,12,15264262000130,1,DIEGO COITINHO DE OLIVEIRA MEI,,"-20,7418576","-48,8912321",0,0,0,0,0
5914,2979,56,57,10338021000760,0,CONGREGACAO CRISTA NO BRASIL,,"-10,577341","-37,3515489",0,0,0,0,0
5915,3226,7,43,15254812000130,1,CLINICA DE FISIOTERAPIA GOLFINHO AZUL LTDA,,"-21,9725586","-46,7934435",0,0,0,0,0
5917,5916,101,47,08308251000220,0,CELSO SEBASTIAO BARRAGAO,,"-21,6131815","-51,1729216",0,0,0,0,0
5918,5640,3,104,02720436000180,1,SERGIO FRANCISCO RICARDO ME,,"-29,8286064","-51,1502508",0,0,0,0,0
5920,5919,15,12,05687569000190,1,ANTONIO TEIXEIRA DE LIMA ME,,"-12,2175787","-47,298137",0,0,0,0,0
5921,4636,3,8,87813754000220,0,ALICE CARMEN CORREA SILVEIRA ME,,"-33,5338265","-53,3495659",0,0,0,0,0
5922,2945,3333,12,05535215000120,1,COOPERAGRO COOPERATIVA AGROPECUARIA MISTA CAMPINAPOLIS,,"-14,5356797","-52,789965",0,0,0,0,0
5923,4545,7,113,83071316000100,1,AUTO ELETRICA PAULINHO LTDA ME,0 a 5,"-27,1790947","-53,7203541",0,1,0,1,0
5924,983,7,40,10895296000100,1,P R M COMERCIO DE BRINQUEDOS E ARTIGOS RECREATIVOS LTDA ME,,"-8,0379153","-34,8720231",0,0,0,0,0
5925,2642,267,8,09035390000100,1,COMISSAO PROVISORIA MUNICIPAL DE JANDAIA DO SUL DO DEM,,"-23,600949","-51,6436315",0,0,0,0,0
5926,2627,7,1080,07054328000130,1,CRISTOFORU AUTO CENTER LTDA ME,,"-25,3724907","-49,2281659",0,0,0,0,0
5927,2166,7,130,09179067000100,1,GRANDE PORTE TREINAMENTOS EM INFORMATICA LTDA ME,,"-23,6546836","-46,528058",0,0,0,0,0
5928,4980,7,113,10452012000100,1,NEIDE BARTOSZECK DA SILVA CONSULTORIA LTDA ME,0 a 5,"-25,4482431","-49,2732385",0,0,0,0,0
5929,3993,7,130,04452510000150,1,DUQ & DUQUEZA PET SHOP LTDA ME,,"-23,4617438","-46,5406176",0,0,0,0,0
5930,611,56,104,15599082000100,1,INSTITUTO MEDALHA DOURADA IMD,,"-15,5489375","-55,1749675",0,0,0,0,0
5931,2212,3,32,11859553000110,1,LUIZ ANTONIO DA SILVA MEI,,"-22,3538754","-49,0659854",0,0,0,0,0
5932,740,15,12,12784912000180,1,TARLEY GREGORIO GERMANO MEI,,"-17,7378729","-48,6165878",0,0,0,0,0
5934,5933,3,232,10716816000170,1,ALICE SOUZA DE OLIVEIRA ME,,"-16,3719674","-39,5824893",0,0,0,0,0
5935,1749,3,32,14664609000170,1,JOSE SANDREGE DOS ANJOS MEI,,"-23,4677022","-46,6978705",0,0,0,0,0
5937,5936,7,43,04589097000170,1,WITTMANN & CIA LTDA ME,0 a 5,"-25,9423016","-52,1721607",0,2,0,1,1
5938,2302,15,748,10310460000170,1,EDSON ALVES RODRIGUES MERCEARIA ME,,"-10,257993","-40,1945298",0,0,0,0,0
5940,5939,7,53,07152398000120,1,JUNIOR COMERCIO DE ALIMENTOS LTDA ME,,"-25,5056298","-54,5433235",0,0,0,0,0
5942,5941,3,8,12969556000170,1,TEREZA CRISTINA MAIA SILVA BENICIO ME,,"-9,6678934","-35,7147581",0,0,0,0,0
5943,303,7,338,12044072000110,1,VIEIRA & GOMES COMERCIO E TRANSPORTES LTDA ME,,"-29,8619365","-51,1575878",0,0,0,0,0
5944,122,7,43,12750575000100,1,GOMES CRUZ DIVERSIDADES LTDA ME,,"-18,8498517","-41,9492683",0,0,0,0,0
5945,2439,15,606,13474961000180,1,ELAINE REGINA CARIS DOS SANTOS MEI,,"-23,7164054","-46,7064606",0,0,0,0,0
5947,5946,7,53,07396837000140,1,LEIDENZ NEGOCIOS IMOBILIARIOS LTDA ME,,"-29,1676321","-51,1728204",0,0,0,0,0
5949,5948,3,53,11664254000120,1,ERNESTO KIYOMI SETO ME,0 a 5,"-22,9251224","-45,4616987",0,3,0,1,2
5951,5950,3,148,58238775000180,1,MANOEL RIBEIRO GUARUJA ME,,"-23,9438476","-46,3018692",0,0,0,0,0
5953,5952,94,57,01703151000250,0,AUDIODONTO AUDITORIA E CONSULTORIA ESPECIALIZADA EPP LTDA SS,,"-22,9050473","-43,1797365",0,0,0,0,0
5955,5954,284,53,68583293000110,1,CONDOMINIO LA PLAGNE,,"-22,9868202","-43,2254365",0,0,0,0,0
5956,2491,3,157,15759689000100,1,CLEBER NASCIMENTO DOS SANTOS MEI,,"-23,4684857","-46,6598098",0,0,0,0,0
5957,5254,7,113,14561466000170,1,TREVO FILO SERVICOS AUTOMOTIVOS LTDA ME,,"-23,5053764","-46,4748609",0,0,0,0,0
5958,4405,7,57,79817763000260,0,RADIO CIDADE EPP LTDA,0 a 5,"-26,4536089","-53,4990581",0,1,0,1,0
5960,5959,3,8,02250159000190,1,ZEZINHO ILIVAL FILHO MAUA ME,,"-23,6454967","-46,4311306",0,0,0,0,0
5961,4670,3,32,14591794000110,1,ADAIR OLIMPIO DOS SANTOS MEI,,"-9,9723271","-37,0019075",0,0,0,0,0
5962,1167,15,4298,14364527000100,1,EDIVAN SANTOS DE OLIVEIRA MEI,,"-22,9087873","-47,063388",0,0,0,0,0
5964,5963,7,338,05384560000100,1,HORTO PECAS AGRICOLAS EMPLEMENTOS LTDA ME,,"-29,759537","-57,0739992",0,0,0,0,0
5966,5965,11,12,66440710000140,1,G H CALCADOS LTDA ME,,"-22,3298531","-45,5276955",0,0,0,0,0
5968,5967,3,104,07382370000180,1,C R A DE OLIVEIRA ME,,"-16,6533256","-49,2920185",0,0,0,0,0
5970,5969,7,2244,06031869000180,1,VALLEY HOTEL E TURISMO EPP LTDA,11 a 15,"-5,1989778","-37,3401403",0,12,0,0,12
5972,5971,75,12,07869791000130,1,ASSOCIACAO DE DANCA CLASSICA DE CABO FRIO,,"-22,8860182","-42,0332287",0,0,0,0,0
5974,5973,3,32,12567689000110,1,MARCELO HENRIQUE SOARES LIMA MEI,,"-15,7608299","-48,332552",0,0,0,0,0
5975,5864,3,32,11839713000160,1,FLAVIA CHIANCA ESTRELA MEI,,"-7,1194958","-34,8450118",0,0,0,0,0
5977,5976,2528,2244,20733911000720,0,FUNDACAO MACONICA MANOEL DOS SANTOS,,"-18,9064084","-48,2469565",0,0,0,0,0
5978,5334,3,53,11209081000150,1,MARCELO DE MELO,,"-23,3844904","-51,9125831",0,0,0,0,0
5980,5979,7,148,07168098000130,1,VITORIA LANCHONETE E PANIFICADORA LTDA ME,,"-25,4585166","-49,302232",0,0,0,0,0
5982,5981,7,57,55231054000150,1,ARB SERVICOS E EMPREENDIMENTOS LTDA,,"-23,4886921","-46,8190159",1,0,0,0,0
5983,1403,3,4,15785677000150,1,LOURDES PEREIRA DOS SANTOS MEI,,"-23,4804552","-46,4097603",0,0,0,0,0
5984,2462,7,57,13320145000200,0,VARGAS GRANITOS LTDA ME,,"-18,7524935","-40,8930301",0,0,0,0,0
5986,5985,11,12,62169818000190,1,PRIMU S COMERCIO MANUTENCAO E SERVICOS LTDA,0 a 5,"-22,8748083","-42,3386455",0,2,0,2,0
5988,5987,15,12,56833775000100,1,ANTONIO GIACOMINI CATANDUVA ME,,"-21,1327505","-48,9588756",0,0,0,0,0
5990,5989,15,12,01719903000190,1,ANDERSON DIAS DE OLIVEIRA,,"-17,9980502","-46,9034947",0,0,0,0,0
5992,5991,11,12,55744932000130,1,I M C N COMERCIO E REPRESENTACAO LTDA,,"-23,6900601","-46,559243",0,0,0,0,0
5994,5993,15,12,02039138000120,1,PEDRO ELOIR RAMOS ME,,"-29,9124789","-51,2082334",0,0,0,0,0
5996,5995,11,12,11195559000130,1,LIVRARIA E PAPELARIA MIRANDA LTDA,,"-8,2953973","-35,972813",0,0,0,0,0
5998,5997,7,43,07677914000130,1,FRIZO & ALVES CELULARES LTDA ME,,"-22,2847","-46,6117729",0,0,0,0,0
5999,2122,7,104,13085738000140,1,SO FILE COMERCIAL DE FRUTAS LTDA ME,,"-26,0623802","-48,8571295",0,0,0,0,0
6000,2467,284,57,13988821000120,1,CONDOMINIO EDIFICIO RESIDENCIAL PARQUE DO BEM TE VI,,"-21,779686","-43,3585773",0,0,0,0,0
6002,6001,7,40,11431852000150,1,R M COMERCIO DE ARTIGOS EVANGELICOS E PAPELARIA LTDA ME,,"-12,8966232","-38,3210751",0,0,0,0,0
6003,122,3,57,12755458000130,1,GRACIA MARIA CIRCUNDE MEI,,"-19,8096693","-43,991157",0,0,0,0,0
6005,6004,3,104,04358897000180,1,NEURIVAL ALVES DE ALMEIDA ME,,"-11,301921","-41,8604849",0,0,0,0,0
6006,2104,15,712,16967422000170,1,AMANDA APARECIDA RAMOS MEI,,"-21,5850328","-48,3573294",0,0,0,0,0
6008,6007,3,32,16998782000130,1,SIMONE MARIA GONDIM TRAJANO DE ALCANTARA TAVARES MEI,,"-7,2284068","-39,2991874",0,0,0,0,0
6009,210,3,672,04903151000100,1,J A SARAIVA ME,,"-3,8530682","-40,9270545",0,0,0,0,0
6010,4568,7,43,10548019000120,1,LOTERIA CONCEICAO LTDA ME,,"-19,3867848","-40,0703463",0,0,0,0,0
6011,3123,7,40,12999930000180,1,CENTRO DE EDUCACAO ESTACAO CRIANCA LTDA ME,,"-26,8237702","-48,6280406",0,0,0,0,0
6012,4604,3,840,13561094000110,1,OLGA PAULA MARIANO DA SILVA MEI,,"-7,6716223","-36,8816765",0,0,0,0,0
6013,2282,3,672,11712897000100,1,ELSON SOUSA SANTOS MEI,,"-2,9822763","-47,3478226",0,0,0,0,0
6014,3117,3,672,11692692000100,1,FRANCISCO ROGERIO FERREIRA FERRAZ MEI,,"-3,8521104","-38,5070281",0,0,0,0,0
6015,1990,3,32,15383488000150,1,AXCEL ABRAXAS BENTOS PINEIRO MEI,,"-25,5031913","-49,2662521",0,0,0,0,0
6016,1780,174,279,15371045000140,1,PX AGENTE AUTONOMO DE INVESTIMENTOS LTDA ME,,"-22,4152169","-47,5638912",0,0,0,0,0
6017,1352,7,43,14062105000180,1,S M ROBUSTI DECORACOES EPP LTDA,0 a 5,"-21,1942422","-47,8083602",0,1,0,1,0
6018,1382,15,12,13908251000110,1,J E NOGUEIRA LIMA ME,,"-5,1036156","-38,3703251",0,0,0,0,0
6020,6019,3,883,07210663000180,1,WELLINGTON F MASSA ME,,"-5,3727455","-49,1318357",0,0,0,0,0
6021,611,7,50,15358514000190,1,MOVEIS E DECORACOES BRAGANCA LTDA ME,,"-19,9040566","-44,0026291",0,0,0,0,0
6023,6022,3,50,02902828000160,1,ANTONIO JOSE GUILHERME LIMA ME,,"-9,4074058","-38,2155738",0,0,0,0,0
6024,611,3,32,15352211000160,1,SELMA DAS GRACAS MIRANDA DE SOUZA MEI,,"-19,8308766","-43,8932132",0,0,0,0,0
6025,4380,3,157,14406228000190,1,ELDA SILVA CARVALHO MEI,,"-2,5013014","-44,2751856",0,0,0,0,0
6027,6026,56,104,07735822000160,1,LOJA SIMBOLICA INDEPENDENCIA NUMERO UM,,"-2,5296711","-44,3048177",0,0,0,0,0
6028,2554,3,32,14040237000100,1,ADELY DE LIMA PACHECO MEI,,"-23,6165119","-46,4638443",0,0,0,0,0
6029,690,3,157,13942243000190,1,SANDRO DE AMORIM LOUREIRO MEI,,"-23,5335116","-46,1744757",0,0,0,0,0
6031,6030,101,8,07963700000120,1,EDSON CAETANO PAIOLA,,"-20,7683013","-49,7103963",3,0,0,0,0
6033,6032,7,104,08823304000160,1,CURVELO & GODOI LTDA ME,,"-9,170016","-36,6806055",0,0,0,0,0
6035,6034,101,8,08067033000160,1,ORIVAL REDIVO E OUTRO,,"-21,8319065","-51,4836477",0,0,0,0,0
6036,3865,94,104,09500567000100,1,DIEGO ARPON ADMINISTRADORA E CORRETORA DE SEGUROS DE VIDA LTDA ME,,"-19,938714","-44,0356749",0,0,0,0,0
6037,5622,267,8,15841173000100,1,PARTIDO SOCIAL DEMOCRATA CRISTAO PSDC,,"-3,9617688","-45,6630342",0,0,0,0,0
6038,2460,7,47,13855188000100,1,D R NAVARRO CONSULTORIA EMPRESARIAL LTDA ME,,"-23,6015465","-46,6474478",0,0,0,0,0
6039,2935,3,232,13860497000160,1,AGRIPINO MARCELINO DE CARVALHO ME,,"-20,1955731","-40,2471594",0,0,0,0,0
6040,663,3,32,15131820000190,1,LEILA SANTOS DE CARVALHO MEI,,"-3,821966","-38,5600615",0,0,0,0,0
6042,6041,11,12,01815598000130,1,TECNO STORE AUTOMACAO E CONSUMO LTDA ME,,"-20,4507388","-54,5877087",0,0,0,0,0
6044,6043,7,232,01784074000200,0,SOUZA COMERCIO DE FRUTAS LTDA ME,,"-22,2474202","-45,7053042",0,0,0,0,0
6046,6045,46,57,90400888280080,0,BANCO SANTANDER BRASIL SA,,"-19,7927816","-43,9329731",0,0,0,0,0
6048,6047,7,148,01481111000120,1,ARFLACY ESCOLA DE INGLES LTDA ME,,"-26,3040788","-48,8448776",0,0,0,0,0
6050,6049,7,57,01153567000160,1,BIG VIDEO LTDA ME,,"-19,5194183","-40,6400002",0,0,0,0,0
6051,4130,3,1080,13121883000130,1,B CASSIANO COSTA ME,,"-9,633601","-35,7186559",0,0,0,0,0
6052,4353,3,672,14733775000180,1,EUCLIDES LOURENCO DE PAULA MEI,,"-20,8932325","-42,344208",0,0,0,0,0
6053,2884,7,104,15153706000160,1,V & D MANUTENCAO MECANICA LTDA ME,,"-8,156022","-34,9225669",0,0,0,0,0
6054,661,3,32,15157921000130,1,ROSILDA DE BARROS RODRIGUES MEI,,"-8,6607379","-35,7179822",0,0,0,0,0
6055,599,7,8,13864664000140,1,PURE PLASTICS DO BRASIL LTDA ME,,"-25,4502059","-49,5228288",0,0,0,0,0
6056,2288,3,32,14725587000100,1,GIOVANI FERREIRA VIANA MEI,,"-18,925974","-48,2268721",0,0,0,0,0
6058,6057,15,12,15162104000170,1,GLEICE QUELI FORTES DA SILVA MEI,,"-24,6610966","-48,9926341",0,0,0,0,0
6059,6001,15,12,11428473000100,1,A L Q DE JESUS FABRICACAO,,"-20,6741197","-40,4997382",0,0,0,0,0
6060,3817,3,8,13797582000120,1,JOCIVELTE DA COSTA PORQUERIO ME,,"-15,6396924","-56,0290522",0,0,0,0,0
6062,6061,3,8,73104192000150,1,AILSON ALVES CAMARGO ME,,"-23,4754338","-47,4482659",0,0,0,0,0
6064,6063,3,130,16485625000120,1,JORGE CARDOSO BRAGA ME,,"-12,6691968","-39,112964",0,0,0,0,0
6066,6065,11,803,09516876000160,1,RMX SOLDAS E EQUIPAMENTOS DE SEGURANCA LTDA ME,,"-19,9399118","-44,0576785",0,0,0,0,0
6068,6067,3,32,12898053000150,1,FRANCISCO ORLANDO DE SOUSA PEREIRA MEI,,"-4,706193","-40,56248",0,0,0,0,0
6070,6069,1125,57,07107990000100,1,LOG ADMINISTRACAO E PARTICIPACOES SA,,"-23,4949095","-46,8584312",0,0,0,0,0
6071,24,7,148,09361839000120,1,REFORMEC REFORMAS EM CONSTRUCAO CIVIL LTDA ME,,"-23,5953595","-46,7444416",0,0,0,0,0
6072,591,3,672,13881960000150,1,FABIANE PALAVER MEI,,"-27,5726349","-54,6702101",0,0,0,0,0
6073,1477,7,40,04517216000180,1,MOREIRA ARANTES CORRETORA DE SEGUROS LTDA ME,,"-22,3832998","-41,7760007",0,0,0,0,0
6075,6074,3,57,71053912000170,1,TEREZINHA MARIA LOBO DE SA ME,,"-21,145584","-42,3718978",0,0,0,0,0
6077,6076,3,4,15548820000190,1,PEDRO RICARDO FERREIRA MEI,0 a 5,"-23,5510405","-51,4619547",0,0,0,0,0
6078,708,3,32,15184562000100,1,ODAIR JOSE LESSA MEI,,"-27,0146267","-48,6330741",0,0,0,0,0
6079,1995,3,8,15551551000110,1,D R DE OLIVEIRA SERVICOS ME,,"-15,6237086","-58,1798706",0,0,0,0,0
6081,6080,94,148,71715262000180,1,OFICINA DE BORDADOS OTTO LTDA ME,,"-23,5678348","-46,6300231",0,0,0,0,0
6083,6082,15,603,03549556000120,1,ELISEU DA PAZ LIRA ME,0 a 5,,,0,1,0,0,1
6085,6084,56,104,09504587000140,1,ASSOCIACAO DE SERVICOS COMUNITARIOS DE ROCADINHO,,"-8,6676054","-35,7218694",0,0,0,0,0
6086,3809,3,40,14537226000130,1,SERGIO L A DOS ANJOS ME,,"-5,9271285","-35,2619279",0,0,0,0,0
6088,6087,94,53,05510668000100,1,SAINE SERVICOS E CORRETAGEM DE SEGUROS LTDA,,"-22,9613297","-43,2182795",0,0,0,0,0
6090,6089,3,883,01351204000130,1,FRANCISCO CARVALHO BRITO ME,,"-13,4311694","-49,1428101",0,0,0,0,0
6091,5254,3,40,14504810000190,1,REGINA CORREA DA SILVA ME,,"-17,5985529","-44,7315856",0,0,0,0,0
6092,330,7,53,14514720000180,1,GTX LOCADORA LTDA ME,0 a 5,"-2,5446068","-44,2847675",0,1,0,0,1
6094,6093,7,43,10909201000160,1,J F DA ROSA & CIA LTDA ME,0 a 5,"-26,1484487","-53,3157671",0,5,0,0,5
6096,6095,7,104,03759667000160,1,MARTINS & CIA LTDA ME SC,0 a 5,"-20,2686009","-50,5488793",0,5,0,5,0
6097,983,284,104,11123457000100,1,CONDOMINIO DO EDIFICIO MARINA,,"-8,047628","-34,9208048",0,0,0,0,0
6098,3583,7,43,14870965000140,1,RADIOSPARX BRASIL LTDA ME,,"-30,0263398","-51,19563",0,0,0,0,0
6100,6099,3,672,14867027000190,1,GEANECY GOMES ANGELO DA SILVA MEI,,"-5,7248554","-35,2519221",0,0,0,0,0
6101,4632,7,148,01351912000170,1,N J R CORRETORA DE SEGUROS LTDA ME,,"-25,4778379","-49,335903",0,0,0,0,0
6102,3817,3,130,13802227000100,1,DAVI URIAS BATISTA VIDIGAL ME,,"-27,0121728","-48,6476766",0,0,0,0,0
6103,1181,7,43,21588199000190,1,BAR BANDEIRANTES LTDA ME,,"-19,9562809","-43,9508241",0,0,0,0,0
6104,2024,154,124,15674834000150,1,SEABRA COMERCIO DE INFORMATICA E REPARACAO DE EQUIPAMENTOS EIRELI,,"-22,9063054","-43,559831",0,0,0,0,0
6106,6105,107,57,90811431000120,1,CONGREGACAO EVANGELICA LUTERANA SAO LUCAS,,"-29,913081","-51,206344",0,0,0,0,0
6108,6107,7,53,88580279000170,1,REPRESENTACOES CEZIMBRA LTDA ME,,"-30,0078718","-51,1906731",0,0,0,0,0
6110,6109,3,840,13637213000170,1,JOSE CESAR DIAS MEI,,"-22,5534438","-45,7785856",0,0,0,0,0
6112,6111,3,8,68927961000180,1,EMILIO DONIZETI RAIMUNDO SANTOS ME,,"-23,5502885","-46,2212798",0,0,0,0,0
6113,906,3,32,12776071000160,1,MOACIR MARTINES MEI,,"-20,4803301","-54,6371154",0,0,0,0,0
6115,6114,3,157,14084535000100,1,CELSO FURTADO MEI,,"-25,4757876","-54,5793304",0,0,0,0,0
6116,1455,3,32,14073301000150,1,MARINA PINHEIRO MEI,,"-22,2082407","-49,6599781",0,0,0,0,0
6117,4924,3,32,16545678000190,1,FABIA ALVES MACHADO MEI,,"-4,3520019","-39,3158562",0,0,0,0,0
6118,5555,3,8,13240879000190,1,WALTER OLIVEIRA DA COSTA MEI,,"-10,0043212","-67,7707966",0,0,0,0,0
6120,6119,7,617,65159543000100,1,MRC PROJETOS E INSTALACOES DE TELECOMUNICACOES LTDA ME,,"-19,9354341","-43,9734951",0,0,0,0,0
6122,6121,3,113,08088500000210,0,LI ZHURONG ME,,"-23,5424654","-46,6311068",0,0,0,0,0
6124,6123,11,12,90562612000160,1,FUNILARIA RIGOTTI LTDA ME,,"-27,6271453","-52,2630268",0,0,0,0,0
6126,6125,107,617,19558147000120,1,PAROQUIA NOSSA SENHORA DAS MERCES,0 a 5,"-21,204073","-43,3403808",0,1,0,1,0
6128,6127,7,50,05356346000140,1,ESCOLA MENINO JESUS EPP LTDA,,"-8,0084466","-34,873103",2,0,0,0,0
6130,6129,3,47,02767185000190,1,LEONOR XAVIER DA SILVA ME,,"-23,3037523","-51,1492727",0,0,0,0,0
6131,4873,3,32,16562146000160,1,NEI GILMAR QUINTO DOS SANTOS MEI,,"-15,801519","-47,860297",0,0,0,0,0
6133,6132,94,53,51884278000100,1,REQUIMA REPRESENTACOES LTDA ME SC,,"-22,6450741","-47,1938716",0,0,0,0,0
6134,5145,15,12,09506668000180,1,J SOBRAL FILHO MERCEARIA,,"-8,0905595","-34,9130769",0,0,0,0,0
6136,6135,11,12,06935835000110,1,EXTRAGRAF GRAFICA E EDITORA LTDA,,"-8,17958","-34,9190243",0,0,0,0,0
6138,6137,15,12,04675359000110,1,PAULO ZWIEFKA ME,,"-26,2512793","-49,3297122",0,0,0,0,0
6140,6139,11,12,04194377000180,1,SEMPRA SERVICOS GERAIS LTDA,,"-21,1886486","-46,9766675",0,0,0,0,0
6141,4162,3,130,05843406000150,1,LUCIANO PITZ ME,0 a 5,"-27,7482194","-48,5107978",0,1,0,0,1
